delivery_id,date,customer,driver,vehicle,route,origin,destination,scheduled_time,actual_time,status,delay_minutes,delay_reason,distance_km,fuel_cost,delivery_cost,customer_rating
D02678,2023-11-02,Global Logistics,Lisa Davis,VAN001,Route A,Adelaide,Perth,11:30,11:44,On Time,14,,289.0,34.6,165.09,5.0
D02679,2023-11-02,Metro Stores,Anna Williams,TRK001,Route D,Hobart,Cairns,18:00,18:03,On Time,3,,432.9,68.55,244.62,3.0
D02680,2023-11-02,Manufacturing Co,John Smith,TRK004,Route E,Adelaide,Perth,18:00,17:51,On Time,0,,340.2,156.93,152.03,
D02681,2023-11-02,Auto Parts Co,Emma Chen,TRK004,Route B,Adelaide,Melbourne,08:45,08:50,On Time,5,,81.6,61.76,167.79,3.0
D02682,2023-11-03,Industrial Supply,Mike Brown,VAN004,Route D,Adelaide,Darwin,09:30,10:49,Delayed,79,Customer Issue,214.5,80.86,149.46,
D02683,2023-11-03,Manufacturing Co,Chris Taylor,VAN001,Route D,Brisbane,Perth,15:30,15:23,On Time,0,,327.2,58.44,169.09,5.0
D02684,2023-11-03,Manufacturing Co,Mike Brown,TRK001,Route C,Cairns,Darwin,15:45,15:51,On Time,6,,407.6,123.88,365.32,3.0
D02685,2023-11-03,ABC Corp,David Garcia,TRK004,Route E,Melbourne,Darwin,12:30,12:35,On Time,5,,127.6,126.78,116.37,4.0
D02686,2023-11-03,Industrial Supply,Maria Rodriguez,VAN001,Route D,Cairns,Cairns,11:45,11:48,On Time,3,,248.3,148.97,255.95,5.0
D02687,2023-11-03,XYZ Ltd,Lisa Davis,VAN002,Route E,Adelaide,Darwin,13:15,13:28,On Time,13,,440.7,117.87,311.28,
D02688,2023-11-03,Retail Chain,Emma Chen,TRK001,Route A,Adelaide,Cairns,18:30,18:25,On Time,0,,115.8,103.11,226.76,3.0
D02689,2023-11-04,XYZ Ltd,Anna Williams,TRK003,Route B,Brisbane,Brisbane,11:45,11:53,On Time,8,,258.8,126.72,106.97,
D02690,2023-11-04,Metro Stores,Maria Rodriguez,TRK001,Route D,Melbourne,Darwin,18:30,18:33,On Time,3,,61.5,103.27,275.85,
D02691,2023-11-04,Industrial Supply,Sarah Johnson,TRK001,Route E,Brisbane,Brisbane,16:00,16:02,On Time,2,,328.1,124.67,205.91,3.0
D02692,2023-11-05,Manufacturing Co,Maria Rodriguez,VAN003,Route D,Darwin,Melbourne,17:15,17:26,On Time,11,,288.1,152.42,159.51,
D02693,2023-11-05,Industrial Supply,Mike Brown,VAN002,Route A,Melbourne,Perth,12:00,12:08,On Time,8,,392.5,68.4,327.66,3.0
D02694,2023-11-06,Industrial Supply,Anna Williams,VAN004,Route B,Adelaide,Melbourne,14:30,14:41,On Time,11,,189.9,154.95,200.44,4.0
D02695,2023-11-06,Manufacturing Co,Maria Rodriguez,VAN004,Route E,Sydney,Adelaide,07:15,07:05,On Time,0,,25.4,166.87,122.5,5.0
D02696,2023-11-06,Auto Parts Co,Maria Rodriguez,TRK001,Route D,Adelaide,Hobart,09:00,10:08,Delayed,68,Traffic,192.0,136.2,223.69,5.0
D02697,2023-11-06,XYZ Ltd,Anna Williams,TRK002,Route B,Adelaide,Perth,11:45,11:58,On Time,13,,181.5,93.48,296.93,5.0
D02698,2023-11-06,Retail Chain,David Garcia,VAN002,Route B,Darwin,Darwin,07:15,07:29,On Time,14,,251.1,139.15,366.84,4.0
D02699,2023-11-06,XYZ Ltd,John Smith,VAN004,Route B,Perth,Adelaide,18:00,18:07,On Time,7,,370.0,156.17,180.41,5.0
D02700,2023-11-06,XYZ Ltd,Tom Wilson,TRK004,Route D,Perth,Sydney,17:00,17:02,On Time,2,,352.6,89.23,358.19,4.0
D02701,2023-11-06,ABC Corp,Maria Rodriguez,VAN002,Route A,Darwin,Hobart,13:30,13:38,On Time,8,,402.7,90.13,399.65,
D02702,2023-11-07,ABC Corp,Emma Chen,TRK002,Route D,Adelaide,Brisbane,10:45,10:38,On Time,0,,214.3,99.35,322.29,5.0
D02703,2023-11-07,XYZ Ltd,Lisa Davis,VAN002,Route B,Cairns,Perth,17:00,18:20,Delayed,80,Traffic,281.8,84.73,148.03,3.0
D02704,2023-11-07,Metro Stores,Anna Williams,VAN004,Route D,Brisbane,Darwin,16:30,16:37,On Time,7,,178.2,107.52,275.43,4.0
D02705,2023-11-07,Metro Stores,Maria Rodriguez,TRK002,Route C,Adelaide,Melbourne,08:15,08:24,On Time,9,,438.9,171.12,102.84,5.0
D02706,2023-11-07,Retail Chain,Mike Brown,VAN003,Route E,Perth,Cairns,10:15,10:08,On Time,0,,371.5,93.1,146.98,5.0
D02707,2023-11-07,Industrial Supply,Sarah Johnson,TRK003,Route E,Sydney,Adelaide,15:30,15:35,On Time,5,,98.4,123.81,212.32,4.0
D02708,2023-11-07,Global Logistics,Emma Chen,TRK003,Route B,Perth,Darwin,13:00,13:11,On Time,11,,178.7,49.45,264.04,5.0
D02709,2023-11-07,Tech Solutions,Mike Brown,TRK003,Route E,Perth,Perth,07:45,08:00,On Time,15,,176.6,51.56,356.16,4.0
D02710,2023-11-08,Metro Stores,Tom Wilson,VAN004,Route B,Hobart,Adelaide,12:15,12:24,On Time,9,,386.5,104.83,223.71,4.0
D02711,2023-11-08,Retail Chain,Sarah Johnson,TRK001,Route A,Darwin,Brisbane,07:45,07:51,On Time,6,,248.7,37.37,261.95,5.0
D02712,2023-11-08,Global Logistics,Chris Taylor,TRK002,Route A,Darwin,Brisbane,11:30,11:43,On Time,13,,71.3,114.3,292.53,4.0
D02713,2023-11-08,Manufacturing Co,Anna Williams,VAN003,Route A,Perth,Cairns,14:45,14:43,On Time,0,,250.8,145.79,264.42,3.0
D02714,2023-11-08,Retail Chain,Lisa Davis,TRK004,Route C,Cairns,Cairns,13:30,13:30,On Time,0,,142.5,116.11,392.22,4.0
D02715,2023-11-09,XYZ Ltd,Maria Rodriguez,TRK002,Route C,Brisbane,Melbourne,09:45,10:22,Delayed,37,Road Works,117.9,73.53,264.82,3.0
D02716,2023-11-09,XYZ Ltd,Maria Rodriguez,VAN001,Route A,Darwin,Brisbane,11:30,11:25,On Time,0,,132.3,49.58,225.01,5.0
D02717,2023-11-09,Manufacturing Co,Emma Chen,VAN004,Route D,Perth,Hobart,16:45,16:37,On Time,0,,185.5,115.82,325.32,5.0
D02718,2023-11-09,Industrial Supply,Lisa Davis,VAN003,Route D,Darwin,Perth,08:00,07:59,On Time,0,,285.9,126.83,258.15,4.0
D02719,2023-11-09,XYZ Ltd,Lisa Davis,TRK002,Route E,Adelaide,Adelaide,15:30,16:32,Delayed,62,Customer Issue,137.2,148.9,280.28,4.0
D02720,2023-11-09,Manufacturing Co,Anna Williams,VAN004,Route D,Adelaide,Perth,10:30,10:35,On Time,5,,211.4,53.67,142.48,5.0
D02721,2023-11-10,Auto Parts Co,Sarah Johnson,VAN004,Route C,Darwin,Cairns,14:30,14:22,On Time,0,,276.9,130.32,354.5,5.0
D02722,2023-11-10,ABC Corp,Emma Chen,TRK001,Route C,Adelaide,Darwin,09:00,08:50,On Time,0,,339.3,95.72,213.94,4.0
D02723,2023-11-10,Auto Parts Co,Lisa Davis,VAN001,Route C,Melbourne,Adelaide,07:30,07:22,On Time,0,,198.7,158.96,321.82,3.0
D02724,2023-11-10,Metro Stores,Emma Chen,TRK004,Route B,Darwin,Perth,10:15,10:06,On Time,0,,397.6,85.26,383.47,5.0
D02725,2023-11-10,Tech Solutions,Chris Taylor,TRK003,Route A,Hobart,Brisbane,17:00,17:15,On Time,15,,248.3,114.02,329.17,4.0
D02726,2023-11-10,Industrial Supply,Lisa Davis,VAN004,Route D,Perth,Brisbane,15:15,15:30,On Time,15,,274.9,100.33,165.85,5.0
D02727,2023-11-10,ABC Corp,Maria Rodriguez,VAN004,Route E,Cairns,Darwin,18:15,19:20,Delayed,65,Customer Issue,420.2,176.41,337.29,5.0
D02728,2023-11-10,ABC Corp,Anna Williams,TRK003,Route E,Hobart,Melbourne,17:30,17:31,On Time,1,,426.7,164.21,318.8,5.0
D02729,2023-11-11,Tech Solutions,Mike Brown,VAN003,Route C,Melbourne,Cairns,08:00,09:34,Delayed,94,Weather,244.6,81.84,215.74,
D02730,2023-11-11,Global Logistics,David Garcia,VAN004,Route A,Sydney,Cairns,16:30,16:43,On Time,13,,212.9,60.49,265.34,5.0
D02731,2023-11-11,Global Logistics,Chris Taylor,TRK002,Route E,Cairns,Brisbane,14:15,14:25,On Time,10,,442.4,130.69,191.25,5.0
D02732,2023-11-11,ABC Corp,Emma Chen,TRK004,Route D,Darwin,Cairns,12:15,12:30,On Time,15,,85.3,108.24,361.13,3.0
D02733,2023-11-12,Retail Chain,John Smith,VAN003,Route E,Hobart,Cairns,18:00,18:15,On Time,15,,102.2,146.92,260.42,5.0
D02734,2023-11-12,Industrial Supply,Chris Taylor,VAN002,Route B,Cairns,Melbourne,10:45,10:40,On Time,0,,72.4,176.78,317.51,3.0
D02735,2023-11-12,ABC Corp,David Garcia,TRK004,Route E,Brisbane,Darwin,10:45,10:42,On Time,0,,250.5,35.0,267.78,5.0
D02736,2023-11-12,Food Distribution,Sarah Johnson,VAN003,Route D,Melbourne,Perth,10:45,10:59,On Time,14,,252.7,93.84,300.01,
D02737,2023-11-13,Auto Parts Co,Emma Chen,VAN004,Route B,Darwin,Adelaide,14:45,14:46,On Time,1,,67.7,30.45,383.03,5.0
D02738,2023-11-13,ABC Corp,Tom Wilson,TRK001,Route B,Darwin,Sydney,14:45,15:17,Delayed,32,Vehicle Issue,36.0,111.09,196.05,4.0
D02739,2023-11-13,Manufacturing Co,Emma Chen,VAN004,Route B,Brisbane,Brisbane,09:15,09:21,On Time,6,,90.0,171.18,104.92,4.0
D02740,2023-11-13,Manufacturing Co,Maria Rodriguez,TRK004,Route A,Hobart,Hobart,07:45,07:59,On Time,14,,30.9,130.67,228.44,3.0
D02741,2023-11-13,Metro Stores,David Garcia,TRK002,Route B,Adelaide,Brisbane,08:30,08:40,On Time,10,,324.5,96.07,296.32,
D02742,2023-11-13,ABC Corp,Chris Taylor,TRK003,Route B,Cairns,Brisbane,07:30,07:29,On Time,0,,197.6,163.78,286.89,
D02743,2023-11-13,Manufacturing Co,Maria Rodriguez,TRK004,Route C,Hobart,Darwin,17:45,18:00,On Time,15,,339.1,157.84,294.84,3.0
D02744,2023-11-13,Retail Chain,Chris Taylor,TRK004,Route D,Adelaide,Cairns,17:15,17:17,On Time,2,,84.5,54.71,208.85,5.0
D02745,2023-11-14,Retail Chain,Emma Chen,TRK002,Route C,Melbourne,Adelaide,14:00,13:57,On Time,0,,140.7,125.41,335.03,5.0
D02746,2023-11-14,Auto Parts Co,John Smith,TRK001,Route A,Adelaide,Darwin,13:45,13:56,On Time,11,,115.0,166.08,313.02,
D02747,2023-11-14,Global Logistics,Sarah Johnson,VAN001,Route A,Hobart,Sydney,18:45,18:40,On Time,0,,339.0,37.64,273.86,3.0
D02748,2023-11-14,Food Distribution,Sarah Johnson,VAN003,Route D,Sydney,Perth,08:45,08:53,On Time,8,,404.7,64.47,288.01,5.0
D02749,2023-11-14,ABC Corp,Sarah Johnson,VAN003,Route C,Darwin,Adelaide,08:15,08:16,On Time,1,,419.2,87.76,146.04,3.0
D02750,2023-11-15,Industrial Supply,David Garcia,VAN004,Route D,Melbourne,Melbourne,12:15,12:09,On Time,0,,359.3,171.61,275.2,5.0
D02751,2023-11-15,ABC Corp,Chris Taylor,TRK001,Route E,Cairns,Sydney,17:30,17:31,On Time,1,,223.2,64.73,166.14,4.0
D02752,2023-11-15,Tech Solutions,David Garcia,TRK002,Route C,Adelaide,Cairns,08:45,08:43,On Time,0,,62.2,92.61,111.07,3.0
D02753,2023-11-15,Global Logistics,Chris Taylor,TRK003,Route E,Hobart,Adelaide,12:15,12:14,On Time,0,,334.6,85.37,125.89,5.0
D02754,2023-11-15,Food Distribution,John Smith,VAN001,Route E,Cairns,Hobart,08:15,10:15,Delayed,120,Customer Issue,82.4,120.44,343.18,4.0
D02755,2023-11-15,Manufacturing Co,Mike Brown,VAN004,Route D,Brisbane,Cairns,10:45,12:35,Delayed,110,Weather,144.6,131.38,193.3,4.0
D02756,2023-11-16,Global Logistics,Lisa Davis,VAN001,Route B,Darwin,Darwin,09:45,09:41,On Time,0,,170.1,42.95,159.24,4.0
D02757,2023-11-16,Food Distribution,Tom Wilson,TRK002,Route C,Darwin,Sydney,18:15,18:11,On Time,0,,383.0,116.35,205.47,5.0
D02758,2023-11-16,Global Logistics,David Garcia,TRK001,Route E,Adelaide,Melbourne,12:15,13:14,Delayed,59,Traffic,321.3,95.79,241.24,3.0
D02759,2023-11-16,Tech Solutions,Maria Rodriguez,TRK004,Route D,Sydney,Perth,10:30,10:41,On Time,11,,89.4,100.48,235.39,4.0
D02760,2023-11-16,Metro Stores,Anna Williams,VAN001,Route D,Darwin,Sydney,09:45,09:58,On Time,13,,271.8,156.68,328.69,4.0
D02761,2023-11-17,Auto Parts Co,Maria Rodriguez,TRK004,Route A,Perth,Hobart,11:15,12:08,Delayed,53,Vehicle Issue,232.8,125.58,248.47,5.0
D02762,2023-11-17,Auto Parts Co,John Smith,VAN002,Route B,Hobart,Hobart,13:45,13:57,On Time,12,,406.5,126.93,162.77,3.0
D02763,2023-11-17,Retail Chain,Sarah Johnson,VAN004,Route D,Brisbane,Darwin,08:45,08:57,On Time,12,,128.4,36.18,162.21,3.0
D02764,2023-11-17,XYZ Ltd,Chris Taylor,TRK001,Route A,Hobart,Hobart,10:15,10:15,On Time,0,,143.8,152.67,147.26,5.0
D02765,2023-11-17,Food Distribution,Maria Rodriguez,VAN002,Route B,Sydney,Sydney,07:00,07:44,Delayed,44,Road Works,175.3,146.23,300.45,4.0
D02766,2023-11-17,Manufacturing Co,Sarah Johnson,VAN002,Route E,Sydney,Brisbane,15:00,14:57,On Time,0,,311.3,146.24,103.69,3.0
D02767,2023-11-17,Metro Stores,John Smith,TRK003,Route D,Melbourne,Melbourne,10:45,10:44,On Time,0,,157.1,172.79,265.66,3.0
D02768,2023-11-17,Tech Solutions,David Garcia,TRK002,Route B,Darwin,Brisbane,12:00,12:07,On Time,7,,431.1,48.81,118.1,3.0
D02769,2023-11-18,Tech Solutions,Maria Rodriguez,TRK002,Route A,Cairns,Darwin,16:45,17:03,Delayed,18,Customer Issue,103.2,173.4,259.29,4.0
D02770,2023-11-18,Metro Stores,Chris Taylor,TRK003,Route A,Adelaide,Brisbane,07:15,07:07,On Time,0,,213.1,63.91,395.69,
D02771,2023-11-18,Retail Chain,Maria Rodriguez,TRK001,Route B,Brisbane,Melbourne,17:45,17:43,On Time,0,,36.1,37.81,353.66,4.0
D02772,2023-11-19,Manufacturing Co,Anna Williams,VAN001,Route E,Darwin,Cairns,07:45,07:40,On Time,0,,290.1,137.44,352.93,3.0
D02773,2023-11-19,XYZ Ltd,Emma Chen,TRK003,Route B,Perth,Melbourne,10:15,10:22,On Time,7,,82.5,98.03,303.7,4.0
D02774,2023-11-19,Retail Chain,Chris Taylor,VAN001,Route D,Darwin,Adelaide,11:00,11:08,On Time,8,,124.8,42.8,261.1,4.0
D02775,2023-11-20,Auto Parts Co,Mike Brown,VAN001,Route D,Perth,Hobart,14:00,14:10,On Time,10,,199.7,119.8,256.97,4.0
D02776,2023-11-20,Global Logistics,Chris Taylor,TRK004,Route E,Cairns,Darwin,12:30,12:28,On Time,0,,41.4,161.18,249.94,3.0
D02777,2023-11-20,Industrial Supply,Mike Brown,TRK002,Route A,Perth,Darwin,16:00,15:53,On Time,0,,446.3,135.99,100.71,3.0
D02778,2023-11-20,Metro Stores,Tom Wilson,TRK001,Route A,Brisbane,Sydney,08:30,08:38,On Time,8,,157.8,34.65,366.0,3.0
D02779,2023-11-20,Tech Solutions,Mike Brown,VAN003,Route A,Perth,Sydney,12:15,12:18,On Time,3,,445.6,141.49,139.14,3.0
D02780,2023-11-20,ABC Corp,Chris Taylor,TRK003,Route B,Sydney,Brisbane,10:00,09:59,On Time,0,,52.1,42.86,234.66,5.0
D02781,2023-11-20,Manufacturing Co,John Smith,VAN002,Route A,Darwin,Brisbane,11:30,11:43,On Time,13,,260.5,119.7,312.93,
D02782,2023-11-21,Global Logistics,Mike Brown,VAN003,Route B,Darwin,Darwin,13:45,13:42,On Time,0,,62.0,149.97,171.59,3.0
D02783,2023-11-21,Food Distribution,David Garcia,VAN004,Route A,Brisbane,Hobart,10:00,09:55,On Time,0,,201.0,141.37,106.51,3.0
D02784,2023-11-21,Manufacturing Co,Sarah Johnson,VAN001,Route E,Brisbane,Darwin,10:30,11:42,Delayed,72,Customer Issue,225.1,104.76,157.49,
D02785,2023-11-21,Global Logistics,Mike Brown,VAN003,Route A,Darwin,Cairns,14:45,14:56,On Time,11,,426.1,108.4,310.94,5.0
D02786,2023-11-21,Food Distribution,Lisa Davis,TRK002,Route D,Sydney,Darwin,16:00,16:13,On Time,13,,393.0,47.0,120.01,4.0
D02787,2023-11-21,Food Distribution,Tom Wilson,VAN002,Route C,Hobart,Cairns,08:15,08:30,On Time,15,,117.2,167.3,380.57,5.0
D02788,2023-11-21,Metro Stores,David Garcia,VAN002,Route C,Darwin,Brisbane,14:30,14:20,On Time,0,,255.7,101.34,344.32,3.0
D02789,2023-11-22,Industrial Supply,John Smith,VAN003,Route A,Perth,Brisbane,17:00,18:07,Delayed,67,Traffic,73.2,130.82,235.58,3.0
D02790,2023-11-22,Retail Chain,Emma Chen,VAN004,Route E,Hobart,Darwin,17:00,16:50,On Time,0,,430.9,93.28,103.66,
D02791,2023-11-22,Metro Stores,John Smith,VAN004,Route E,Melbourne,Adelaide,08:30,08:24,On Time,0,,56.9,93.17,184.05,5.0
D02792,2023-11-22,XYZ Ltd,Tom Wilson,VAN004,Route C,Adelaide,Hobart,09:30,11:16,Delayed,106,Traffic,425.6,51.67,372.87,3.0
D02793,2023-11-22,Tech Solutions,Sarah Johnson,TRK002,Route D,Adelaide,Hobart,10:00,09:59,On Time,0,,48.3,107.78,384.78,4.0
D02794,2023-11-23,Manufacturing Co,David Garcia,VAN003,Route C,Melbourne,Sydney,17:30,17:27,On Time,0,,384.3,104.29,227.41,3.0
D02795,2023-11-23,Auto Parts Co,Emma Chen,TRK001,Route D,Brisbane,Darwin,08:45,08:43,On Time,0,,299.4,73.2,128.84,4.0
D02796,2023-11-23,Metro Stores,Lisa Davis,TRK002,Route A,Cairns,Brisbane,17:00,18:38,Delayed,98,Vehicle Issue,296.6,110.33,272.98,4.0
D02797,2023-11-23,Food Distribution,Lisa Davis,TRK001,Route C,Sydney,Darwin,14:45,14:52,On Time,7,,294.4,175.04,291.62,4.0
D02798,2023-11-23,Global Logistics,Maria Rodriguez,VAN004,Route B,Hobart,Cairns,10:15,10:12,On Time,0,,39.6,129.73,250.59,4.0
D02799,2023-11-24,ABC Corp,Tom Wilson,TRK001,Route E,Perth,Cairns,08:45,08:45,On Time,0,,32.9,166.79,134.67,4.0
D02800,2023-11-24,Auto Parts Co,Emma Chen,TRK003,Route E,Brisbane,Darwin,15:45,15:35,On Time,0,,332.8,128.58,206.29,4.0
D02801,2023-11-24,Manufacturing Co,Anna Williams,TRK003,Route D,Hobart,Brisbane,16:15,16:21,On Time,6,,193.6,60.82,363.63,3.0
D02802,2023-11-24,XYZ Ltd,Sarah Johnson,VAN002,Route C,Brisbane,Hobart,11:00,11:10,On Time,10,,100.4,103.2,293.82,3.0
D02803,2023-11-24,Retail Chain,Sarah Johnson,TRK002,Route B,Sydney,Cairns,15:00,15:15,On Time,15,,423.0,79.84,141.86,3.0
D02804,2023-11-24,Metro Stores,Anna Williams,VAN004,Route B,Darwin,Brisbane,10:15,10:54,Delayed,39,Vehicle Issue,375.4,136.27,164.26,4.0
D02805,2023-11-25,XYZ Ltd,Lisa Davis,VAN001,Route B,Cairns,Cairns,09:45,09:43,On Time,0,,105.2,60.23,295.17,4.0
D02806,2023-11-25,Tech Solutions,John Smith,VAN001,Route B,Brisbane,Cairns,11:15,11:43,Delayed,28,Vehicle Issue,277.4,164.46,178.27,5.0
D02807,2023-11-25,Manufacturing Co,Mike Brown,VAN002,Route A,Darwin,Melbourne,14:00,14:09,On Time,9,,306.8,157.04,199.0,5.0
D02808,2023-11-26,Food Distribution,Anna Williams,VAN004,Route E,Perth,Hobart,12:30,12:43,On Time,13,,150.5,147.56,246.57,4.0
D02809,2023-11-26,XYZ Ltd,David Garcia,TRK002,Route B,Melbourne,Sydney,14:15,14:28,On Time,13,,126.7,45.55,297.91,3.0
D02810,2023-11-26,Industrial Supply,Emma Chen,TRK004,Route C,Brisbane,Melbourne,17:15,17:05,On Time,0,,394.1,90.75,273.03,4.0
D02811,2023-11-26,Tech Solutions,Mike Brown,TRK004,Route B,Brisbane,Cairns,18:00,17:54,On Time,0,,358.8,108.56,196.53,4.0
D02812,2023-11-27,Retail Chain,Anna Williams,TRK001,Route E,Darwin,Cairns,18:30,18:23,On Time,0,,432.5,60.77,285.39,
D02813,2023-11-27,Food Distribution,Mike Brown,TRK003,Route D,Brisbane,Brisbane,08:45,08:58,On Time,13,,287.3,151.46,162.74,
D02814,2023-11-27,Food Distribution,Tom Wilson,VAN001,Route E,Perth,Brisbane,08:15,08:19,On Time,4,,108.9,125.69,395.38,5.0
D02815,2023-11-27,Retail Chain,Anna Williams,TRK001,Route C,Adelaide,Hobart,10:00,10:15,On Time,15,,96.8,156.35,193.95,
D02816,2023-11-27,Global Logistics,Emma Chen,TRK003,Route B,Adelaide,Sydney,14:00,13:57,On Time,0,,308.5,146.86,108.23,3.0
D02817,2023-11-28,Food Distribution,Tom Wilson,VAN004,Route D,Melbourne,Darwin,15:30,15:24,On Time,0,,244.1,140.45,165.75,
D02818,2023-11-28,Global Logistics,Lisa Davis,TRK004,Route A,Cairns,Brisbane,12:45,12:38,On Time,0,,187.1,92.41,367.51,
D02819,2023-11-28,XYZ Ltd,Sarah Johnson,TRK002,Route D,Sydney,Sydney,17:45,17:42,On Time,0,,445.4,118.54,201.09,5.0
D02820,2023-11-28,Retail Chain,Tom Wilson,TRK001,Route B,Cairns,Cairns,10:45,10:38,On Time,0,,289.7,175.88,102.53,4.0
D02821,2023-11-28,Food Distribution,Maria Rodriguez,TRK003,Route A,Brisbane,Adelaide,16:15,16:08,On Time,0,,443.6,85.66,138.88,3.0
D02822,2023-11-28,Manufacturing Co,Mike Brown,VAN001,Route D,Adelaide,Cairns,13:15,13:19,On Time,4,,128.6,84.03,336.8,4.0
D02823,2023-11-29,Metro Stores,Anna Williams,TRK002,Route B,Brisbane,Cairns,09:00,08:57,On Time,0,,444.3,165.98,324.41,
D02824,2023-11-29,Auto Parts Co,John Smith,TRK004,Route C,Darwin,Brisbane,12:45,12:56,On Time,11,,416.2,110.57,270.51,4.0
D02825,2023-11-29,Global Logistics,Anna Williams,TRK002,Route D,Adelaide,Adelaide,15:30,15:33,On Time,3,,448.3,35.04,194.38,
D02826,2023-11-29,Metro Stores,Anna Williams,VAN001,Route A,Melbourne,Brisbane,17:30,18:33,Delayed,63,Vehicle Issue,74.7,89.03,249.52,5.0
D02827,2023-11-29,XYZ Ltd,Lisa Davis,VAN001,Route A,Adelaide,Brisbane,16:15,16:05,On Time,0,,173.4,124.37,115.65,3.0
D02828,2023-11-29,Manufacturing Co,David Garcia,VAN002,Route C,Adelaide,Brisbane,16:00,16:15,On Time,15,,439.9,32.03,366.84,
D02829,2023-11-29,Manufacturing Co,Maria Rodriguez,VAN004,Route D,Perth,Adelaide,11:45,11:46,On Time,1,,336.0,110.32,232.22,4.0
D02830,2023-11-30,Tech Solutions,Emma Chen,VAN004,Route D,Brisbane,Sydney,11:15,12:21,Delayed,66,Customer Issue,435.6,109.55,309.0,5.0
D02831,2023-11-30,XYZ Ltd,David Garcia,VAN002,Route B,Darwin,Brisbane,08:00,08:30,Delayed,30,Weather,261.7,47.63,269.84,4.0
D02832,2023-11-30,Industrial Supply,Sarah Johnson,VAN004,Route C,Sydney,Hobart,10:00,09:50,On Time,0,,315.6,102.15,341.19,5.0
D02833,2023-11-30,ABC Corp,Lisa Davis,TRK003,Route B,Sydney,Cairns,17:45,19:45,Delayed,120,Traffic,195.9,38.69,208.67,3.0
D02834,2023-11-30,Auto Parts Co,David Garcia,VAN001,Route C,Melbourne,Adelaide,13:30,14:21,Delayed,51,Customer Issue,315.4,42.6,299.28,5.0
D02835,2023-12-01,Manufacturing Co,Tom Wilson,VAN004,Route E,Melbourne,Cairns,08:15,09:51,Delayed,96,Weather,343.0,94.43,272.41,4.0
D02836,2023-12-01,Auto Parts Co,Tom Wilson,VAN003,Route C,Adelaide,Hobart,11:30,11:20,On Time,0,,124.7,210.69,274.01,4.0
D02837,2023-12-01,Industrial Supply,Lisa Davis,VAN004,Route D,Cairns,Hobart,15:45,15:55,On Time,10,,366.2,189.67,241.01,5.0
D02838,2023-12-01,Global Logistics,Sarah Johnson,TRK002,Route E,Cairns,Sydney,07:30,07:24,On Time,0,,205.0,188.4,271.49,4.0
D02839,2023-12-01,ABC Corp,Maria Rodriguez,TRK002,Route E,Sydney,Perth,14:45,14:47,On Time,2,,405.0,65.46,351.58,
D02840,2023-12-02,Food Distribution,Emma Chen,VAN003,Route D,Darwin,Sydney,14:45,16:04,Delayed,79,Traffic,36.1,103.46,295.78,3.0
D02841,2023-12-02,Manufacturing Co,Tom Wilson,VAN004,Route D,Cairns,Sydney,18:45,18:56,On Time,11,,140.5,99.98,235.08,3.0
D02842,2023-12-03,Global Logistics,Tom Wilson,VAN001,Route E,Adelaide,Brisbane,18:00,18:01,On Time,1,,297.0,177.16,307.59,4.0
D02843,2023-12-03,Retail Chain,Anna Williams,VAN001,Route C,Adelaide,Darwin,14:30,14:32,On Time,2,,168.1,96.63,300.73,5.0
D02844,2023-12-03,Manufacturing Co,Mike Brown,TRK001,Route C,Brisbane,Darwin,13:15,13:15,On Time,0,,429.6,176.46,305.75,5.0
D02845,2023-12-04,Global Logistics,Chris Taylor,VAN004,Route A,Adelaide,Melbourne,09:15,09:23,On Time,8,,337.5,152.12,227.91,3.0
D02846,2023-12-04,ABC Corp,Mike Brown,VAN004,Route D,Adelaide,Adelaide,13:45,13:52,On Time,7,,254.9,151.46,331.08,4.0
D02847,2023-12-04,Auto Parts Co,David Garcia,TRK002,Route D,Darwin,Perth,10:30,10:35,On Time,5,,228.2,192.72,240.11,3.0
D02848,2023-12-04,Auto Parts Co,Sarah Johnson,TRK002,Route D,Perth,Hobart,11:45,11:44,On Time,0,,272.3,39.91,350.91,3.0
D02849,2023-12-04,Metro Stores,Maria Rodriguez,TRK002,Route C,Hobart,Cairns,12:15,12:08,On Time,0,,250.3,122.46,252.89,4.0
D02850,2023-12-04,Retail Chain,Lisa Davis,VAN001,Route E,Brisbane,Melbourne,17:00,16:52,On Time,0,,113.6,174.74,189.9,4.0
D02851,2023-12-04,Auto Parts Co,Tom Wilson,TRK002,Route E,Brisbane,Sydney,16:15,16:13,On Time,0,,321.1,157.09,291.61,5.0
D02852,2023-12-04,Auto Parts Co,Tom Wilson,VAN003,Route C,Brisbane,Perth,08:00,07:55,On Time,0,,54.0,55.26,146.71,5.0
D02853,2023-12-05,XYZ Ltd,Sarah Johnson,TRK003,Route A,Perth,Perth,11:45,13:16,Delayed,91,Vehicle Issue,264.2,199.07,394.41,5.0
D02854,2023-12-05,Auto Parts Co,Tom Wilson,TRK003,Route B,Adelaide,Perth,13:45,13:55,On Time,10,,262.0,73.41,244.5,5.0
D02855,2023-12-05,Manufacturing Co,David Garcia,TRK004,Route D,Cairns,Perth,18:30,19:53,Delayed,83,Road Works,155.3,134.98,333.39,
D02856,2023-12-05,Tech Solutions,Anna Williams,VAN004,Route B,Sydney,Cairns,10:00,10:13,On Time,13,,269.6,182.52,220.31,4.0
